name,type,lat,lng,address,rating,reviews,budget,time_h,mood,description,popular,source
Jahar Kund,Stepwell,26.995,75.8674,Jaipur Rajasthan,4.1,62,Regular,1.0,Cultural,Old stepwell surrounded by acacia trees known for peaceful atmosphere,No,Local Guide
Pilibanga Mandir,Temple,29.3915,74.1792,Hanumangarh Rajasthan,4.2,150,Regular,1.2,Spiritual,White marble temple with rural traditions and evening chants,No,Local Blogs
Ajari Fort Ruin,Fort,25.6273,73.5802,Udaipur Rajasthan,4.0,64,Regular,1.2,Cultural,Remote hilltop ruins ideal for sunrise hikes and village outlook,No,Holidify
Mahapura Ka Talab,Lake,26.8501,75.8476,Jaipur Rajasthan,4.0,94,Regular,1.3,Relaxation,Rural pond with lotuses and farmers sitting under pipal trees,No,Local Info
Shree Jambhoji Mandir,Temple,27.1231,71.1311,Jodhpur Rajasthan,4.3,420,Regular,1.2,Spiritual,Pilgrimage point for Bishnoi community with annual fairs,No,TripAdvisor
Tangra Bhairavji Mandir,Temple,27.4605,75.1598,Sikar Rajasthan,4.2,110,Regular,1.1,Spiritual,Tiny hill shrine known for healing stories and local legends,No,Local Blogs
Ghanshyam Bagh,Garden,26.9218,75.8142,Jaipur Rajasthan,4.3,780,Regular,1.0,Relaxation,Well kept urban park with kids area and large archways,No,TripAdvisor
Bali Ka Talab,Waterbody,25.1763,73.2594,Barmer Rajasthan,4.1,105,Regular,1.4,Relaxation,Natural rain pond near desert edge with birds and sheep,No,Local Guide
Sawai Bhoj Temple,Temple,26.9917,75.8017,Jaipur Rajasthan,4.2,93,Regular,1.0,Spiritual,Painted rural temple with murals depicting epic stories,No,TripAdvisor
Salasar Dhani,Heritage Village,27.7678,74.8026,Churu Rajasthan,4.2,210,Regular,1.5,Cultural,Village famous for religious processions and camel carts,No,Local Blogs
Ramnagar Stepwell,Stepwell,26.9321,75.8297,Jaipur Rajasthan,4.0,58,Regular,1.0,Cultural,Enclosed baoli structure with peaceful cool setting,No,Local Guide
Gutya Ghat,Picnic Spot,26.9951,75.8192,Jaipur Rajasthan,4.1,72,Regular,1.1,Relaxation,Leafy riverside spot visited by families for fresh air,No,Local Info
Brijeshwari Dham,Temple,24.8301,73.2197,Banswara Rajasthan,4.3,270,Regular,1.1,Spiritual,Temple of local goddess set in tranquil mango orchard,No,Local Blogs
Thakurji ki Haveli,Haveli,24.5845,73.691,Udaipur Rajasthan,4.1,63,Regular,1.2,Cultural,Painted haveli behind narrow lane with centuries old woodwork,No,Local Guide
Veer Tejaji Mandap,Temple,26.9877,75.8438,Jaipur Rajasthan,4.2,74,Regular,1.0,Spiritual,Colorful mandap for village deity and local fests,No,TripAdvisor
Sikar Agricultural Bazaar,Market,27.6145,75.1438,Sikar Rajasthan,4.1,320,Regular,1.2,Shopping,Open market for grains pigments and handmade tools,No,Local Blogs
Kataria Haveli,Haveli,27.3021,75.1085,Mandawa Rajasthan,4.0,60,Regular,1.2,Cultural,Haveli with blue courtyards and carved balcony pillars,No,Heritage Blogs
Sodal Baoli,Stepwell,26.9916,75.8477,Jaipur Rajasthan,4.0,40,Regular,1.0,Cultural,Secluded stepwell used by locals for cooling off in summer,No,Local Guide
Kumbharan ki Chhatri,Memorial,26.483,74.7602,Bundi Rajasthan,4.1,52,Regular,1.0,Cultural,Decorated chhatri memorial to potter community with city views,No,Local Info
Mahadev Baori,Stepwell,27.0602,75.8878,Jaipur Rajasthan,4.0,33,Regular,1.0,Cultural,Ancient baori with water reflecting sunlight into passage,No,Local Guide
Patel Balaji Temple,Temple,26.9013,75.8491,Jaipur Rajasthan,4.2,110,Regular,1.0,Spiritual,Lively temple hosting regular free food for visitors,No,TripAdvisor
Jahota Fort,Fort,27.0739,75.2074,Jaipur Rajasthan,4.1,97,Regular,1.4,Cultural,Fort in remote area with panoramic meadows and hiking trails,No,Holidify
Chawla Garden,Park,26.9658,75.8472,Jaipur Rajasthan,4.1,240,Regular,1.0,Relaxation,Urban community park with flower beds and open field,No,Local Blogs
Pundrik Haveli,Haveli,28.3024,75.1615,Nawalgarh Rajasthan,4.0,67,Regular,1.1,Cultural,Haveli with animal frieze and colonnaded entrance,No,Heritage Register
Madhogarh Hill,Viewpoint,27.8155,76.0559,Alwar Rajasthan,4.3,220,Regular,1.5,Relaxation,Aravalli ridge top for spectacular dawn and dusk viewing,No,Hiking Guide
Tadkeshwar Mahadev,Temple,24.2398,74.1677,Banswara Rajasthan,4.5,300,Regular,1.1,Spiritual,Cliffside temple shaded by ancient peepal trees with cold water spring,No,TripAdvisor
Gol Market,Market,26.9042,75.8197,Jaipur Rajasthan,4.0,780,Regular,1.0,Shopping,Historic round market for sweets spices trinkets,No,Local Guide
Bamanwas Stepwell,Stepwell,26.9837,75.8799,Jaipur Rajasthan,4.0,45,Regular,1.0,Cultural,Simple stepwell with geometric lines and shaded ledges,No,Local Info
Binota Dam,Lake,25.3898,74.7313,Ajmer Rajasthan,4.1,105,Regular,1.3,Relaxation,Artificial lake with green banks and walking trails,No,Local Blogs
Khandela Palace,Heritage Hotel,27.9543,75.322,Khandela Rajasthan,4.4,1130,Premium,2.0,Historical,Palace hotel with royal suites and old artworks,No,TripAdvisor
Dholi Bawari,Stepwell,26.919,75.831,Jaipur Rajasthan,4.0,51,Regular,1.0,Cultural,Deep square well built with dressed stone blocks,No,Local Guide
Malarna Dungar Fort,Fort,26.007,76.2927,Sawai Madhopur Rajasthan,4.1,70,Regular,1.5,Cultural,Hilltop fort ruins near road to Ranthambore,No,Local Info
Dudhwara Lake,Lake,25.5946,74.7824,Bhilwara Rajasthan,4.1,87,Regular,1.3,Relaxation,Small pond attracting villagers for fish and lotus,No,Local Blogs
Rupnagar Fort,Fort,24.8571,73.7219,Udaipur Rajasthan,4.0,54,Regular,1.2,Cultural,Neglected fortress ruins ideal for rural hiking,No,Local Guide
Badipura Lake,Artificial Lake,27.3012,75.8623,Sikar Rajasthan,4.0,76,Regular,1.2,Relaxation,Faintly saline lake good for migratory flamingos in winter,No,TripAdvisor
Chitalwana Temple,Temple,24.7667,72.6421,Sirohi Rajasthan,4.2,110,Regular,1.1,Spiritual,Desert riverside shrine with holy tree and morning aarti,No,Local Blogs
Gadkar Square,City Square,26.8923,75.8274,Jaipur Rajasthan,4.1,400,Regular,1.1,Cultural,Busy crossroad square lined by old shops,No,Local Guide
Majra Baoli,Stepwell,27.1017,75.8448,Jaipur Rajasthan,4.0,45,Regular,1.0,Cultural,Hidden rural baoli only active in monsoon season,No,Local Blogs
Hindaun Jain Temple,Temple,27.1345,77.0087,Karauli Rajasthan,4.5,400,Regular,1.3,Spiritual,Historic Jain temple famous for colored glass work and fairs,No,Jain Heritage
Palasva Picnic Point,Natural Spot,25.1064,73.9073,Kumbhalgarh Rajasthan,4.2,99,Regular,1.5,Relaxation,Forest patch with shade and natural spring in rocks,No,Local Blogs
Ladpura Stepwell,Stepwell,24.6068,73.6705,Udaipur Rajasthan,4.0,44,Regular,1.0,Cultural,Village stepwell set between fields and cattle lanes,No,Local Guide
Monal Farm Aviary,Nature,26.7849,75.798,Jaipur Rajasthan,4.3,160,Regular,1.2,Relaxation,Private family run bird park with local birds,No,Local Info
Ghushmeshwar Dham,Temple,26.5843,76.0271,Sawai Madhopur Rajasthan,4.4,1190,Regular,1.2,Spiritual,Towering Shiva temple named twelfth Jyotirlinga by locals,No,TripAdvisor
Rampura Stepwell,Stepwell,26.9894,75.8511,Jaipur Rajasthan,4.0,49,Regular,1.0,Cultural,Deepest baoli in neighborhood with green algae water,No,Local Guide
Garh Kund,Lake,26.4207,76.0793,Tonk Rajasthan,4.1,56,Regular,1.2,Relaxation,Small scenic pond for village ceremonies and evening walks,No,Local Info
Chandragiri Chhatri,Memorial,24.9912,74.0734,Chittorgarh Rajasthan,4.2,66,Regular,1.1,Cultural,Isolated domed monument shaded by neem and peepal,No,Local Guide
Jatia Baori,Stepwell,26.9778,75.8387,Jaipur Rajasthan,4.1,41,Regular,1.0,Cultural,Stepwell with parallel levels used by schoolchildren in summer,No,Local Guide
Ambapara Jain Temple,Temple,24.8271,73.2213,Banswara Rajasthan,4.3,76,Regular,1.1,Spiritual,Historic marble temple for annual Paryushan festival,No,Jain Community
Chak Ramdas Dam,Lake,27.1539,75.4908,Sikar Rajasthan,4.1,98,Regular,1.2,Relaxation,Earthfill dam surrounded by open pastures and date palms,No,Local Blogs
Makrana White Marble Mines,Industry Tour,27.0441,74.7249,Makrana Rajasthan,4.4,670,Regular,1.8,Adventure,Guided tour showing quarrying process and statuary,No,TripAdvisor
Harni Drinking Well,Old Well,25.386,74.6152,Bhilwara Rajasthan,4.0,31,Regular,1.0,Cultural,Village well with cool water and rough stone rim,No,Local Guide
Sironia Stepwell,Stepwell,27.0987,75.3942,Sikar Rajasthan,4.1,38,Regular,1.0,Cultural,Square baori hidden behind houses in oldest part of town,No,Local Guide
Kushalgarh Fort,Fort,24.5124,74.9309,Banswara Rajasthan,4.0,83,Regular,1.3,Cultural,Old walls overlooking wide river valley and thick trees,No,Holidify
Surangiri Lake,Artificial Lake,24.9903,74.1934,Chittorgarh Rajasthan,4.1,119,Regular,1.2,Relaxation,Lake cut for irrigation and lotus viewing by farmers,No,Local Guide
Kishanbagh Sand Dunes,Nature Park,26.9718,75.781,Jaipur Rajasthan,4.4,1300,Regular,1.5,Relaxation,Desert style city park for walks and sunset watching,No,Holidify
Matota Dam,Lake,24.3088,73.6135,Udaipur Rajasthan,4.0,66,Regular,1.2,Relaxation,Rural dam filled by streams in rainy season,No,Local Info
Sethi Chowki,Old Lane,26.8902,75.8294,Jaipur Rajasthan,4.1,210,Regular,1.1,Cultural,Narrowest street in walled city with painted doors,No,Local Blogs
Bhairavgarh Fort,Fort,24.6371,74.6138,Chittorgarh Rajasthan,4.2,77,Regular,1.4,Cultural,Isolated ruined fortress on green hill good for treks,No,Local Info
Dataramgarh Baori,Stepwell,27.4227,75.0522,Sikar Rajasthan,4.0,49,Regular,1.0,Cultural,Well used only by villagers tucked beneath pipal canopy,No,Local Guide
Parashar Kund,Nature Spot,24.4993,73.9106,Rajsamand Rajasthan,4.3,140,Regular,1.2,Relaxation,Natural pond bubbling from rocks with healing history,No,Local Guide
Rampur Lake,Lake,25.0095,73.0078,Jodhpur Rajasthan,4.0,41,Regular,1.2,Relaxation,Blue lake at city edge attracting birds and anglers,No,Local Blogs
Bhindar Dam,Pond,24.5109,74.1938,Bhindar Rajasthan,4.1,100,Regular,1.2,Relaxation,Peaceful rural dam surrounded by open farmland and birds,No,Local Guide
Arna Jharna Museum,Museum,26.3777,72.9762,Jodhpur Rajasthan,4.3,900,Regular,1.3,Cultural,Ecotourism museum focused on traditional brooms and crafts,No,Holidify
Chawandiya Baori,Stepwell,26.7741,75.9848,Chawandiya Rajasthan,4.0,53,Regular,1.0,Cultural,Old village stepwell built for cattle and local people,No,Local Guide
Bihari Ji Temple,Temple,26.8612,75.8291,Jaipur Rajasthan,4.4,130,Regular,1.0,Spiritual,Popular Krishna temple with blue shrine and sweets offerings,No,TripAdvisor
Ghat Nahan Lake,Lake,28.1765,75.9685,Sikar Rajasthan,4.0,83,Regular,1.4,Relaxation,Lake near saffron fields with storks and lotus,No,Local Info
Kirti Stambh,Monument,24.8882,74.6471,Chittorgarh Rajasthan,4.4,1500,Regular,1.0,Cultural,Ancient victory tower with Jain carvings and history,No,Holidify
Kankroli Stepwell,Stepwell,25.0585,73.8157,Rajsamand Rajasthan,4.1,55,Regular,1.0,Cultural,Octagonal baori behind old pottery street,No,Local Guide
Bada Ganesh Mandir,Temple,26.905,75.8152,Jaipur Rajasthan,4.5,570,Regular,1.2,Spiritual,Grand Ganesh temple famous for large orange idol,No,TripAdvisor
Moraria Chhatri,Memorial,26.9781,75.8404,Jaipur Rajasthan,4.0,67,Regular,1.0,Cultural,Single domed memorial popular for evening visits,No,Local Blogs
Chandani Dungri,Viewpoint,27.2432,75.1976,Chandani Dungri Rajasthan,4.1,120,Regular,1.5,Relaxation,Ridge with panoramic view of millet fields and villages,No,Local Guide
Kevalya Dham Jain Temple,Temple,24.6268,73.6972,Udaipur Rajasthan,4.5,900,Regular,1.1,Spiritual,Marble Jain temple complex with daily worship and langar,No,Jain Heritage
Rampura Ghata,Old Ghat,26.3933,75.9717,Tonk Rajasthan,4.0,69,Regular,1.1,Cultural,Smallest ghat on river used during Ganesh festivals,No,Local Heritage
Neemoda Forest,Natural Forest,25.2105,74.1672,Bhilwara Rajasthan,4.1,100,Regular,2.0,Relaxation,Fenced woodland for monsoon walks and rare birds,No,Local Blogs
Bansuriya Stepwell,Stepwell,27.0217,75.8451,Jaipur Rajasthan,4.1,60,Regular,1.0,Cultural,Hidden baoli with echoing steps and wild figs,No,Local Guide
Rajpura Dham,Temple,26.919,75.7919,Jaipur Rajasthan,4.3,87,Regular,1.0,Spiritual,Temple in bazaar area with marigold garlands and incense,No,TripAdvisor
Gogunda Chhatri,Memorial,24.7017,73.5734,Gogunda Rajasthan,4.0,47,Regular,1.0,Cultural,Painted royal cenotaph inside old village field,No,Local Guide
Bai Manik Bai Haveli,Haveli,26.9212,75.8234,Jaipur Rajasthan,4.1,52,Regular,1.2,Cultural,Fresco covered haveli with open yard and visitor rooms,No,Holidify
Barwadia Talab,Lake,25.3909,73.2292,Pali Rajasthan,4.1,60,Regular,1.2,Relaxation,Farmland pond good for village walks and cow bathing,No,Local Info
Guru Pahadi Jain Temple,Temple,25.0821,74.0231,Chittorgarh Rajasthan,4.4,260,Regular,1.2,Spiritual,Small hill temple with panoramic views near cave,No,Jain Community
Laxmipur Park,Urban Garden,26.9047,75.794,Jaipur Rajasthan,4.1,410,Regular,1.0,Relaxation,Garden with big grass patch and few swings for children,No,Local Guide
Nimbahera Fort,Fort,24.6269,74.6834,Nimbahera Rajasthan,4.0,80,Regular,1.4,Cultural,Broken stones fortification at heart of cement town,No,Local Blogs
Bhairav Sagar,Seasonal Lake,25.9933,73.6673,Pali Rajasthan,4.2,70,Regular,1.1,Relaxation,Clear seasonal pond lined by village road popular for cows,No,Local Guide
Chomu Talab,Lake,27.1748,75.7099,Chomu Rajasthan,4.2,180,Regular,1.2,Relaxation,Historic city pond with nymphaea and herons in winter,No,TripAdvisor
Devka Dham,Temple,26.8935,75.8255,Jaipur Rajasthan,4.1,89,Regular,1.0,Spiritual,Old temple complex with neem garden and yagna hall,No,Local Info
Maa Kankali Temple,Temple,26.8581,75.8329,Jaipur Rajasthan,4.2,110,Regular,1.0,Spiritual,Temple for goddess with evening lamp offerings and bells,No,Local Guide
Utarda Stepwell,Stepwell,27.021,75.8479,Jaipur Rajasthan,4.1,62,Regular,1.0,Cultural,Solid stone stepwell with cool water and fig trees,No,Local Blogs
Handiya Fort,Fort,28.2112,74.0817,Churu Rajasthan,4.0,49,Regular,1.2,Cultural,Semi ruined fort at edge of village near dunes,No,Local Guide
Khalsa Bagh,Garden,26.9125,75.8112,Jaipur Rajasthan,4.2,170,Regular,1.0,Relaxation,Simple park with green hedge and paved walk,No,TripAdvisor
Pothwari Samadhi,Memorial,28.0552,75.2681,Mandawa Rajasthan,4.0,55,Regular,1.0,Cultural,Cenotaph dedicated to Sufi saint near cotton fields,No,Local Blogs
Chakradhar Ghat,Picnic Spot,26.8907,75.8402,Jaipur Rajasthan,4.1,80,Regular,1.0,Relaxation,Stone built riverside area busy on winter afternoons,No,Local Info
Meenal Devi Temple,Temple,24.7625,74.2781,Chittorgarh Rajasthan,4.4,111,Regular,1.2,Spiritual,Goddess temple set beside ancient lake and banyan trees,No,Local Guide
Rajghat Lake,Lake,27.1924,75.2002,Chomu Rajasthan,4.0,91,Regular,1.2,Relaxation,Old town pond with ducks and floating lotuses,No,TripAdvisor
Katariasar Desert Park,Nature,28.1468,72.5722,Bikaner Rajasthan,4.2,440,Regular,1.8,Relaxation,Wildlife park in sandy zone with camels and migratory birds,No,Holidify
Umed Bagh Gardens,Garden,26.2746,73.0135,Jodhpur Rajasthan,4.3,880,Regular,1.0,Relaxation,Well irrigated royal gardens used for city events,No,Local Info
Dachura Baoli,Stepwell,27.0223,75.8468,Jaipur Rajasthan,4.0,60,Regular,1.0,Cultural,Underused stepwell overgrown with fig trees,No,Local Guide
Bagicha Mahal,Palace,25.0047,73.0714,Jodhpur Rajasthan,4.2,120,Regular,1.3,Cultural,Historic palace with big compound and peacocks,No,Local Blogs
Lalbagh Jain Temple,Temple,26.8217,75.8123,Jaipur Rajasthan,4.3,130,Regular,1.1,Spiritual,Jain temple painted in white gold color with peaceful hall,No,Jain Heritage
Gopalpura Talai,Lake,26.814,75.8523,Jaipur Rajasthan,4.1,60,Regular,1.2,Relaxation,Suburban pond with small ducks and green grass,No,Local Info
Barakhambi Chhatri,Memorial,26.9216,75.8308,Jaipur Rajasthan,4.1,44,Regular,1.0,Cultural,Chhatri with twelve pillars in deserted ground,No,Local Guide
Kasariya Fort,Fort,24.8943,74.1531,Chittorgarh Rajasthan,4.1,61,Regular,1.3,Cultural,Undiscovered ruined fort with a view of rice fields,No,Local Blogs
Surya Kund,Stepwell,26.9007,75.825,Jaipur Rajasthan,4.2,51,Regular,1.0,Cultural,Square stepwell for worship especially at sunrise,No,Local Guide
Churu Harlal Temple,Temple,28.2817,75.1184,Churu Rajasthan,4.2,110,Regular,1.0,Spiritual,Peaceful town shrine with shaded verandah,No,Local Blogs
Bagarkot Lake,Lake,27.9188,75.0025,Sikar Rajasthan,4.0,97,Regular,1.2,Relaxation,Artificial village lake favoured for evening snacks,No,Local Guide
Jantar Mantar Miniature,Science Site,26.902,75.7975,Jaipur Rajasthan,4.1,97,Regular,1.0,Cultural,Tiny replica of observatory with learning signboards,No,Local Guide
Gurushikhar Point,Viewpoint,24.6499,72.7686,Mount Abu Rajasthan,4.8,15000,Regular,2.0,Relaxation,Highest point in Aravalli range with temple and panoramic views,Yes,TripAdvisor
Sadri Market,Market,25.1864,73.4152,Ranakpur Rajasthan,4.1,410,Regular,1.0,Shopping,Open air town market for handicrafts and marble,No,Local Blogs
Khichan Bird Village,Nature,27.6947,72.3848,Phalodi Rajasthan,4.7,1200,Moderate,1.5,Relaxation,Village known for demoiselle crane migration every winter,No,Holidify
Tunkara Rajput Fort,Fort,27.1342,75.6855,Sikar Rajasthan,4.1,70,Regular,1.3,Cultural,Fort with dry stone walls above small tribal village,No,Local Guide
Mundwa Dham,Temple,27.055,74.8499,Nagaur Rajasthan,4.3,780,Regular,1.1,Spiritual,White domed temple by sand stretch famous for healing,No,Local Info
Kavad Khurd Waterfall,Nature,24.5815,74.2069,Banswara Rajasthan,4.2,104,Regular,1.4,Relaxation,Seasonal stream and cascade in rough plateau,No,Local Blogs
Gyan Mandir,Public Library,26.9171,75.8137,Jaipur Rajasthan,4.1,210,Regular,1.2,Cultural,Community library with reading hall and Hindi books,No,Local Guide
Surpura Dam,Lake,26.3327,73.0204,Jodhpur Rajasthan,4.1,180,Regular,1.3,Relaxation,Small dam used for waterbirds and fishing,No,Local Info
Rajshree Haveli,Haveli,26.9128,75.8199,Jaipur Rajasthan,4.2,110,Regular,1.1,Cultural,Decorated historic home open for tourists and students,No,Heritage Stay
Chandwa Baoli,Stepwell,27.0187,75.8488,Jaipur Rajasthan,4.0,50,Regular,1.0,Cultural,Small baoli built by village chief for cattle and traders,No,Local Guide
Parswanath Jain Mandir,Temple,24.5765,73.6895,Udaipur Rajasthan,4.5,380,Regular,1.1,Spiritual,Jain shrine at lake bank with silver doors and blue tiles,No,Jain Heritage
Sanganer Clock Tower,Landmark,26.8145,75.7897,Sanganer Jaipur Rajasthan,4.1,210,Regular,1.0,Cultural,Historic town clock tower surrounded by textile markets,No,Local Guide
Tangiyawas Old Baoli,Stepwell,26.999,75.7908,Tangiyawas Jaipur Rajasthan,4.1,45,Regular,1.0,Cultural,Deep traditional stepwell with stone steps and neem trees,No,Local Guide
Mandoli Gaushala,Animal Shelter,26.8637,75.8052,Jaipur Rajasthan,4.1,122,Regular,1.5,Spiritual,Local cow shelter with morning aarti and grass feeding,No,Local Info
Siddhanath Temple,Temple,26.3885,73.6094,Jodhpur Rajasthan,4.2,60,Regular,1.0,Spiritual,Rock temple on small hill revered by city dwellers,No,Local Blogs
Lakhanpur Dam,Lake,25.6482,73.8251,Pali Rajasthan,4.1,77,Regular,1.3,Relaxation,Rural reservoir for fishing and scenic sunrise views,No,Local Guide
Subhash Circle Garden,Park,26.9234,75.7961,Jaipur Rajasthan,4.2,810,Regular,1.0,Relaxation,Neighborhood urban park with benches and children rides,No,Local Guide
